root - WARNING - 09/04/20 16:51:46 checking...
root - WARNING - 09/04/20 10:51:48 Insufficient buying power
root - WARNING - 09/04/20 10:51:48 Insufficient buying power
root - WARNING - 09/04/20 10:51:48 Insufficient buying power
root - WARNING - 09/04/20 16:53:26 checking...
root - WARNING - 09/04/20 10:53:28 Insufficient buying power
root - WARNING - 09/04/20 10:53:28 Insufficient buying power
root - WARNING - 09/04/20 10:53:28 Insufficient buying power
root - WARNING - 09/04/20 10:53:28 Insufficient buying power
root - WARNING - 09/04/20 10:53:28 Insufficient buying power
root - WARNING - 09/04/20 16:56:00 checking...
root - WARNING - 09/04/20 10:56:04 Insufficient buying power
root - WARNING - 09/04/20 16:58:54 checking...
root - WARNING - 09/04/20 10:58:56 Insufficient buying power
root - WARNING - 09/04/20 10:58:56 Insufficient buying power
root - WARNING - 09/04/20 10:58:56 Insufficient buying power
root - WARNING - 09/04/20 10:58:56 Insufficient buying power
root - WARNING - 09/04/20 10:58:56 Insufficient buying power
root - WARNING - 09/04/20 10:59:28 Insufficient buying power
root - WARNING - 09/04/20 10:59:28 Insufficient buying power
root - WARNING - 09/04/20 10:59:28 Insufficient buying power
root - WARNING - 09/04/20 10:59:28 Insufficient buying power
root - WARNING - 09/04/20 10:59:28 Insufficient buying power
root - WARNING - 09/04/20 16:59:57 checking...
root - WARNING - 09/04/20 10:59:59 Insufficient buying power
root - WARNING - 09/04/20 10:59:59 Insufficient buying power
root - WARNING - 09/04/20 10:59:59 Insufficient buying power
root - WARNING - 09/04/20 10:59:59 Insufficient buying power
root - WARNING - 09/04/20 10:59:59 Insufficient buying power
root - WARNING - 09/04/20 17:00:15 checking...
root - WARNING - 09/04/20 11:00:18 Insufficient buying power
root - WARNING - 09/04/20 11:00:18 Insufficient buying power
root - WARNING - 09/04/20 11:00:18 Insufficient buying power
root - WARNING - 09/04/20 11:00:18 Insufficient buying power
root - WARNING - 09/04/20 11:00:18 Insufficient buying power
root - WARNING - 09/04/20 17:02:45 checking...
root - WARNING - 09/04/20 17:04:31 checking...
root - WARNING - 09/04/20 11:04:33 Insufficient buying power
root - WARNING - 09/04/20 11:04:33 Insufficient buying power
root - WARNING - 09/04/20 11:04:33 Insufficient buying power
root - WARNING - 09/04/20 11:04:33 Insufficient buying power
root - WARNING - 09/04/20 11:04:33 Insufficient buying power
root - WARNING - 09/04/20 17:05:53 checking...
root - WARNING - 09/04/20 11:05:55 Insufficient buying power
root - WARNING - 09/04/20 11:05:55 Insufficient buying power
root - WARNING - 09/04/20 11:05:55 Insufficient buying power
root - WARNING - 09/04/20 11:05:55 Insufficient buying power
root - WARNING - 09/04/20 11:05:55 Insufficient buying power
root - WARNING - 09/04/20 17:06:29 checking...
root - WARNING - 09/04/20 11:06:31 Insufficient buying power
root - WARNING - 09/04/20 11:06:31 Insufficient buying power
root - WARNING - 09/04/20 11:06:31 Insufficient buying power
root - WARNING - 09/04/20 11:06:31 Insufficient buying power
root - WARNING - 09/04/20 11:06:31 Insufficient buying power
root - WARNING - 09/04/20 11:07:03 Insufficient buying power
root - WARNING - 09/04/20 17:08:26 checking...
root - WARNING - 09/04/20 11:08:28 Insufficient buying power
root - WARNING - 09/04/20 11:08:28 Insufficient buying power
root - WARNING - 09/04/20 11:09:00 Insufficient buying power
root - WARNING - 09/04/20 11:09:00 Insufficient buying power
root - WARNING - 09/04/20 11:09:31 Insufficient buying power
root - WARNING - 09/04/20 11:09:31 Insufficient buying power
root - WARNING - 09/04/20 17:11:57 checking...
root - WARNING - 09/04/20 11:11:59 Insufficient buying power
root - WARNING - 09/04/20 11:12:31 Insufficient buying power
root - WARNING - 09/04/20 17:12:53 checking...
root - WARNING - 09/04/20 17:16:59 checking...
root - WARNING - 09/04/20 17:17:10 checking...
root - WARNING - 09/04/20 11:17:12 sold   AAL -105.0 shares, portfolio value 100007.05 🤖💵
root - WARNING - 09/04/20 11:25:43 🤖 bought UAL $$$ shares, portfolio value 💵💵💵
root - WARNING - 09/04/20 11:25:43 🤖 bought NIO $$$ shares, portfolio value 💵💵💵
root - WARNING - 09/04/20 11:25:44 🤖 bought AMD $$$ shares, portfolio value 💵💵💵
root - WARNING - 09/04/20 11:25:44 🤖 bought TSLA $$$ shares, portfolio value 💵💵💵
root - WARNING - 09/04/20 11:26:16 🤖 bought UAL $$$ shares, portfolio value 💵💵💵
root - WARNING - 09/04/20 11:26:16 🤖 bought NIO $$$ shares, portfolio value 💵💵💵
root - WARNING - 09/04/20 11:26:16 🤖 bought AMD $$$ shares, portfolio value 💵💵💵
root - WARNING - 09/04/20 11:26:16 🤖 bought TSLA $$$ shares, portfolio value 💵💵💵
root - WARNING - 09/04/20 11:26:47 🤖 bought UAL $$$ shares, portfolio value 💵💵💵
root - WARNING - 09/04/20 11:26:48 🤖 bought NIO $$$ shares, portfolio value 💵💵💵
root - WARNING - 09/04/20 11:26:48 🤖 bought AMD $$$ shares, portfolio value 💵💵💵
root - WARNING - 09/04/20 11:26:48 🤖 bought TSLA $$$ shares, portfolio value 💵💵💵
root - WARNING - 09/04/20 11:27:20 🤖 bought UAL $$$ shares, portfolio value 💵💵💵
root - WARNING - 09/04/20 11:27:20 🤖 bought NIO $$$ shares, portfolio value 💵💵💵
root - WARNING - 09/04/20 11:27:20 🤖 bought AMD $$$ shares, portfolio value 💵💵💵
root - WARNING - 09/04/20 11:27:20 🤖 bought TSLA $$$ shares, portfolio value 💵💵💵
root - WARNING - 09/04/20 11:27:52 🤖 bought UAL $$$ shares, portfolio value 💵💵💵
root - WARNING - 09/04/20 11:27:52 🤖 bought NIO $$$ shares, portfolio value 💵💵💵
root - WARNING - 09/04/20 11:27:53 🤖 bought AMD $$$ shares, portfolio value 💵💵💵
root - WARNING - 09/04/20 11:27:53 🤖 bought TSLA $$$ shares, portfolio value 💵💵💵
root - WARNING - 09/04/20 11:28:25 🤖 bought AAL $$$ shares, portfolio value 💵💵💵
root - WARNING - 09/04/20 11:28:25 🤖 bought UAL $$$ shares, portfolio value 💵💵💵
root - WARNING - 09/04/20 11:28:25 🤖 bought NIO $$$ shares, portfolio value 💵💵💵
root - WARNING - 09/04/20 11:28:25 🤖 bought AMD $$$ shares, portfolio value 💵💵💵
root - WARNING - 09/04/20 11:28:25 🤖 bought TSLA $$$ shares, portfolio value 💵💵💵
root - WARNING - 09/04/20 11:28:57 🤖 bought AAL $$$ shares, portfolio value 💵💵💵
root - WARNING - 09/04/20 11:28:57 🤖 bought UAL $$$ shares, portfolio value 💵💵💵
root - WARNING - 09/04/20 11:28:57 🤖 bought NIO $$$ shares, portfolio value 💵💵💵
root - WARNING - 09/04/20 11:28:57 🤖 bought AMD $$$ shares, portfolio value 💵💵💵
root - WARNING - 09/04/20 11:28:58 🤖 bought TSLA $$$ shares, portfolio value 💵💵💵
root - WARNING - 09/04/20 11:29:29 🤖 bought AAL $$$ shares, portfolio value 💵💵💵
root - WARNING - 09/04/20 11:29:30 🤖 bought UAL $$$ shares, portfolio value 💵💵💵
root - WARNING - 09/04/20 11:29:30 🤖 bought NIO $$$ shares, portfolio value 💵💵💵
root - WARNING - 09/04/20 11:29:30 🤖 bought AMD $$$ shares, portfolio value 💵💵💵
root - WARNING - 09/04/20 11:29:30 🤖 bought TSLA $$$ shares, portfolio value 💵💵💵
root - WARNING - 09/04/20 11:30:02 🤖 bought AAL $$$ shares, portfolio value 💵💵💵
root - WARNING - 09/04/20 11:30:02 🤖 bought UAL $$$ shares, portfolio value 💵💵💵
root - WARNING - 09/04/20 11:30:02 🤖 bought NIO $$$ shares, portfolio value 💵💵💵
root - WARNING - 09/04/20 11:30:03 🤖 bought AMD $$$ shares, portfolio value 💵💵💵
root - WARNING - 09/04/20 11:30:03 🤖 bought TSLA $$$ shares, portfolio value 💵💵💵
root - WARNING - 09/04/20 11:30:35 🤖 bought AAL $$$ shares, portfolio value 💵💵💵
root - WARNING - 09/04/20 11:30:35 🤖 bought UAL $$$ shares, portfolio value 💵💵💵
root - WARNING - 09/04/20 11:30:35 🤖 bought NIO $$$ shares, portfolio value 💵💵💵
root - WARNING - 09/04/20 11:30:35 🤖 bought AMD $$$ shares, portfolio value 💵💵💵
root - WARNING - 09/04/20 11:30:36 🤖 bought TSLA $$$ shares, portfolio value 💵💵💵
root - WARNING - 09/04/20 11:31:07 🤖 bought AAL $$$ shares, portfolio value 💵💵💵
root - WARNING - 09/04/20 11:31:07 🤖 bought UAL $$$ shares, portfolio value 💵💵💵
root - WARNING - 09/04/20 11:31:07 🤖 bought NIO $$$ shares, portfolio value 💵💵💵
root - WARNING - 09/04/20 11:31:08 🤖 bought AMD $$$ shares, portfolio value 💵💵💵
root - WARNING - 09/04/20 11:31:08 🤖 bought TSLA $$$ shares, portfolio value 💵💵💵
root - WARNING - 09/04/20 11:31:40 🤖 bought AAL $$$ shares, portfolio value 💵💵💵
root - WARNING - 09/04/20 11:31:40 🤖 bought UAL $$$ shares, portfolio value 💵💵💵
root - WARNING - 09/04/20 11:31:40 🤖 bought NIO $$$ shares, portfolio value 💵💵💵
root - WARNING - 09/04/20 11:31:40 🤖 bought AMD $$$ shares, portfolio value 💵💵💵
root - WARNING - 09/04/20 11:31:41 🤖 bought TSLA $$$ shares, portfolio value 💵💵💵
root - WARNING - 09/04/20 11:32:13 🤖 bought AAL $$$ shares, portfolio value 💵💵💵
root - WARNING - 09/04/20 11:32:13 🤖 sold   UAL $$$ shares, portfolio value 💵💵💵
root - WARNING - 09/04/20 11:32:13 🤖 bought NIO $$$ shares, portfolio value 💵💵💵
root - WARNING - 09/04/20 11:32:13 🤖 bought AMD $$$ shares, portfolio value 💵💵💵
root - WARNING - 09/04/20 11:32:13 🤖 bought TSLA $$$ shares, portfolio value 💵💵💵
root - WARNING - 09/04/20 11:32:46 🤖 bought AAL $$$ shares, portfolio value 💵💵💵
root - WARNING - 09/04/20 11:32:46 🤖 bought NIO $$$ shares, portfolio value 💵💵💵
root - WARNING - 09/04/20 11:32:47 🤖 bought AMD $$$ shares, portfolio value 💵💵💵
root - WARNING - 09/04/20 11:32:47 🤖 bought TSLA $$$ shares, portfolio value 💵💵💵
root - WARNING - 09/04/20 11:33:19 🤖 sold   AAL $$$ shares, portfolio value 💵💵💵
root - WARNING - 09/04/20 11:33:19 🤖 bought NIO $$$ shares, portfolio value 💵💵💵
root - WARNING - 09/04/20 11:33:20 🤖 bought AMD $$$ shares, portfolio value 💵💵💵
root - WARNING - 09/04/20 11:33:20 🤖 bought TSLA $$$ shares, portfolio value 💵💵💵
root - WARNING - 09/04/20 11:33:52 🤖 bought NIO $$$ shares, portfolio value 💵💵💵
root - WARNING - 09/04/20 11:33:52 🤖 bought AMD $$$ shares, portfolio value 💵💵💵
root - WARNING - 09/04/20 11:33:52 🤖 bought TSLA $$$ shares, portfolio value 💵💵💵
root - WARNING - 09/04/20 11:34:25 🤖 bought NIO $$$ shares, portfolio value 💵💵💵
root - WARNING - 09/04/20 11:34:25 🤖 bought AMD $$$ shares, portfolio value 💵💵💵
root - WARNING - 09/04/20 11:34:25 🤖 bought TSLA $$$ shares, portfolio value 💵💵💵
root - WARNING - 09/04/20 11:34:57 🤖 bought NIO $$$ shares, portfolio value 💵💵💵
root - WARNING - 09/04/20 11:34:57 🤖 bought AMD $$$ shares, portfolio value 💵💵💵
root - WARNING - 09/04/20 11:34:57 🤖 bought TSLA $$$ shares, portfolio value 💵💵💵
root - WARNING - 09/04/20 11:35:29 🤖 bought NIO $$$ shares, portfolio value 💵💵💵
root - WARNING - 09/04/20 11:35:29 🤖 bought AMD $$$ shares, portfolio value 💵💵💵
root - WARNING - 09/04/20 11:35:29 🤖 bought TSLA $$$ shares, portfolio value 💵💵💵
root - WARNING - 09/04/20 11:36:01 🤖 bought NIO $$$ shares, portfolio value 💵💵💵
root - WARNING - 09/04/20 11:36:01 🤖 bought AMD $$$ shares, portfolio value 💵💵💵
root - WARNING - 09/04/20 11:36:02 🤖 bought TSLA $$$ shares, portfolio value 💵💵💵
root - WARNING - 09/04/20 11:36:33 🤖 bought NIO $$$ shares, portfolio value 💵💵💵
root - WARNING - 09/04/20 11:36:33 🤖 bought AMD $$$ shares, portfolio value 💵💵💵
root - WARNING - 09/04/20 11:36:34 🤖 bought TSLA $$$ shares, portfolio value 💵💵💵
root - WARNING - 09/04/20 11:37:05 🤖 bought NIO $$$ shares, portfolio value 💵💵💵
root - WARNING - 09/04/20 11:37:05 🤖 bought AMD $$$ shares, portfolio value 💵💵💵
root - WARNING - 09/04/20 11:37:06 🤖 bought TSLA $$$ shares, portfolio value 💵💵💵
root - WARNING - 09/04/20 11:37:37 🤖 bought NIO $$$ shares, portfolio value 💵💵💵
root - WARNING - 09/04/20 11:37:37 🤖 bought AMD $$$ shares, portfolio value 💵💵💵
root - WARNING - 09/04/20 11:37:37 🤖 bought TSLA $$$ shares, portfolio value 💵💵💵
root - WARNING - 09/04/20 11:38:09 🤖 bought AAL $$$ shares, portfolio value 💵💵💵
root - WARNING - 09/04/20 11:38:10 🤖 bought NIO $$$ shares, portfolio value 💵💵💵
root - WARNING - 09/04/20 11:38:10 🤖 bought AMD $$$ shares, portfolio value 💵💵💵
root - WARNING - 09/04/20 11:38:10 🤖 bought TSLA $$$ shares, portfolio value 💵💵💵
root - WARNING - 09/04/20 11:38:41 🤖 bought AAL $$$ shares, portfolio value 💵💵💵
root - WARNING - 09/04/20 11:38:41 🤖 bought NIO $$$ shares, portfolio value 💵💵💵
root - WARNING - 09/04/20 11:38:41 🤖 bought AMD $$$ shares, portfolio value 💵💵💵
root - WARNING - 09/04/20 11:38:42 🤖 bought TSLA $$$ shares, portfolio value 💵💵💵
root - WARNING - 09/04/20 11:39:13 🤖 sold   AAL $$$ shares, portfolio value 💵💵💵
root - WARNING - 09/04/20 11:39:13 🤖 bought NIO $$$ shares, portfolio value 💵💵💵
root - WARNING - 09/04/20 11:39:14 🤖 bought AMD $$$ shares, portfolio value 💵💵💵
root - WARNING - 09/04/20 11:39:14 🤖 bought TSLA $$$ shares, portfolio value 💵💵💵
root - WARNING - 09/04/20 11:39:45 🤖 bought NIO $$$ shares, portfolio value 💵💵💵
root - WARNING - 09/04/20 11:39:46 🤖 bought AMD $$$ shares, portfolio value 💵💵💵
root - WARNING - 09/04/20 11:39:46 🤖 bought TSLA $$$ shares, portfolio value 💵💵💵
root - WARNING - 09/04/20 11:40:18 🤖 bought NIO $$$ shares, portfolio value 💵💵💵
root - WARNING - 09/04/20 11:40:18 🤖 bought AMD $$$ shares, portfolio value 💵💵💵
root - WARNING - 09/04/20 11:40:18 🤖 bought TSLA $$$ shares, portfolio value 💵💵💵
root - WARNING - 09/04/20 11:40:50 🤖 bought NIO $$$ shares, portfolio value 💵💵💵
root - WARNING - 09/04/20 11:40:50 🤖 bought AMD $$$ shares, portfolio value 💵💵💵
root - WARNING - 09/04/20 11:40:51 🤖 bought TSLA $$$ shares, portfolio value 💵💵💵
root - WARNING - 09/04/20 11:41:23 🤖 bought AAL $$$ shares, portfolio value 💵💵💵
root - WARNING - 09/04/20 11:41:23 🤖 bought NIO $$$ shares, portfolio value 💵💵💵
root - WARNING - 09/04/20 11:41:24 🤖 bought AMD $$$ shares, portfolio value 💵💵💵
root - WARNING - 09/04/20 11:41:24 🤖 bought TSLA $$$ shares, portfolio value 💵💵💵
root - WARNING - 09/04/20 11:41:56 🤖 bought AAL $$$ shares, portfolio value 💵💵💵
root - WARNING - 09/04/20 11:41:56 🤖 bought NIO $$$ shares, portfolio value 💵💵💵
root - WARNING - 09/04/20 11:41:56 🤖 bought AMD $$$ shares, portfolio value 💵💵💵
root - WARNING - 09/04/20 11:41:56 🤖 bought TSLA $$$ shares, portfolio value 💵💵💵
root - WARNING - 09/04/20 11:42:28 🤖 sold   AAL $$$ shares, portfolio value 💵💵💵
root - WARNING - 09/04/20 11:42:28 🤖 sold   NIO $$$ shares, portfolio value 💵💵💵
root - WARNING - 09/04/20 11:42:29 🤖 sold   AMD $$$ shares, portfolio value 💵💵💵
root - WARNING - 09/04/20 11:42:29 🤖 sold   TSLA $$$ shares, portfolio value 💵💵💵
root - WARNING - 09/04/20 11:44:03 🤖 bought NIO $$$ shares, portfolio value 💵💵💵
root - WARNING - 09/04/20 11:44:35 🤖 bought NIO $$$ shares, portfolio value 💵💵💵
root - WARNING - 09/04/20 11:45:07 🤖 bought AAL $$$ shares, portfolio value 💵💵💵
root - WARNING - 09/04/20 11:45:07 🤖 sold   NIO $$$ shares, portfolio value 💵💵💵
root - WARNING - 09/04/20 11:45:39 🤖 bought AAL $$$ shares, portfolio value 💵💵💵
root - WARNING - 09/04/20 11:46:10 🤖 sold   AAL $$$ shares, portfolio value 💵💵💵
root - WARNING - 09/04/20 11:47:13 🤖 bought AAL $$$ shares, portfolio value 💵💵💵
root - WARNING - 09/04/20 11:47:44 🤖 bought AAL $$$ shares, portfolio value 💵💵💵
root - WARNING - 09/04/20 11:48:16 🤖 bought AAL $$$ shares, portfolio value 💵💵💵
root - WARNING - 09/04/20 11:48:48 🤖 bought AAL $$$ shares, portfolio value 💵💵💵
root - WARNING - 09/04/20 11:49:20 🤖 bought AAL $$$ shares, portfolio value 💵💵💵
root - WARNING - 09/04/20 11:49:51 🤖 bought AAL $$$ shares, portfolio value 💵💵💵
root - WARNING - 09/04/20 11:50:23 🤖 bought AAL $$$ shares, portfolio value 💵💵💵
root - WARNING - 09/04/20 11:50:54 🤖 bought AAL $$$ shares, portfolio value 💵💵💵
root - WARNING - 09/04/20 11:51:26 🤖 bought AAL $$$ shares, portfolio value 💵💵💵
root - WARNING - 09/04/20 11:51:58 🤖 bought AAL $$$ shares, portfolio value 💵💵💵
root - WARNING - 09/04/20 11:52:30 🤖 bought AAL $$$ shares, portfolio value 💵💵💵
root - WARNING - 09/04/20 11:53:01 🤖 bought AAL $$$ shares, portfolio value 💵💵💵
root - WARNING - 09/04/20 11:53:33 🤖 bought AAL $$$ shares, portfolio value 💵💵💵
root - WARNING - 09/04/20 18:42:09 checking...
root - WARNING - 09/04/20 12:42:11 🤖 bought AAL $$$ shares, portfolio value 💵💵💵
root - WARNING - 09/04/20 12:42:12 🤖 bought NIO $$$ shares, portfolio value 💵💵💵
root - WARNING - 09/04/20 12:42:12 🤖 bought AMD $$$ shares, portfolio value 💵💵💵
root - WARNING - 09/04/20 12:42:12 🤖 bought TSLA $$$ shares, portfolio value 💵💵💵
root - WARNING - 09/04/20 12:42:43 🤖 bought AAL $$$ shares, portfolio value 💵💵💵
root - WARNING - 09/04/20 12:42:43 🤖 bought NIO $$$ shares, portfolio value 💵💵💵
root - WARNING - 09/04/20 12:42:43 🤖 bought AMD $$$ shares, portfolio value 💵💵💵
root - WARNING - 09/04/20 12:42:44 🤖 bought TSLA $$$ shares, portfolio value 💵💵💵
root - WARNING - 09/04/20 12:43:15 🤖 bought AAL $$$ shares, portfolio value 💵💵💵
root - WARNING - 09/04/20 12:43:16 🤖 bought NIO $$$ shares, portfolio value 💵💵💵
root - WARNING - 09/04/20 12:43:16 🤖 bought AMD $$$ shares, portfolio value 💵💵💵
root - WARNING - 09/04/20 12:43:16 🤖 bought TSLA $$$ shares, portfolio value 💵💵💵
root - WARNING - 09/04/20 12:43:48 🤖 bought AAL $$$ shares, portfolio value 💵💵💵
root - WARNING - 09/04/20 12:43:48 🤖 bought NIO $$$ shares, portfolio value 💵💵💵
root - WARNING - 09/04/20 12:43:48 🤖 bought AMD $$$ shares, portfolio value 💵💵💵
root - WARNING - 09/04/20 12:43:48 🤖 bought TSLA $$$ shares, portfolio value 💵💵💵
root - WARNING - 09/04/20 12:44:20 🤖 bought AAL $$$ shares, portfolio value 💵💵💵
root - WARNING - 09/04/20 12:44:20 🤖 sold   NIO $$$ shares, portfolio value 💵💵💵
root - WARNING - 09/04/20 12:44:20 🤖 bought AMD $$$ shares, portfolio value 💵💵💵
root - WARNING - 09/04/20 12:44:20 🤖 bought TSLA $$$ shares, portfolio value 💵💵💵
root - WARNING - 09/04/20 12:44:51 🤖 bought AAL $$$ shares, portfolio value 💵💵💵
